date,normalized_strain_index,strain_index,l2_return_magnitude,graph_total_variation,systemic_ratio,total_persistence,wasserstein_distance
2024-02-23,-0.5596427210461999,13.243715271161244,0.37085929307262966,13.93313871440705,0.3652928982155458,18.156837000000017,3.2103968208115963
2024-02-26,-0.5091650968232864,13.401947784231416,0.3629850685896845,11.963388842689683,0.41654734847136693,17.67246299999999,3.234256133285789
2024-02-27,0.255407885689119,15.798659323471737,0.39343716568359893,12.571833873728341,0.45490109653848093,20.367561000000016,4.391527122499491
2024-02-28,0.1390904010100527,15.43403820276505,0.3172307050512019,9.309423351121293,0.3957435584798278,22.057891999999992,4.8173273125587865
2024-02-29,0.0647192179376927,15.200906406673122,0.37217494004970864,11.3068162244564,0.4656229292239883,21.984639000000016,3.7659153411585646
2024-03-01,0.4833406421975867,16.513161509907334,0.4987191546396335,18.488255075369253,0.4785159344814806,21.767904999999974,3.7257146216396704
2024-03-04,0.17255016986912594,15.538924741995533,0.4383002920601587,16.73711187638422,0.4140594135451777,22.270781999999997,3.680062337763616
2024-03-05,0.7363795053886795,17.306363960369943,0.4358599436416598,14.585676406637885,0.4762619723322379,22.514518000000002,4.852546826498174
2024-03-06,0.18190796443430765,15.568258677053652,0.3759901117897683,9.884899976486762,0.5154699769972327,21.98840100000001,3.808574306740076
2024-03-07,0.06426954853286931,15.199496825277972,0.36287049090036666,8.004412344837897,0.5744990260835309,22.079069999999984,3.2757115881050187
2024-03-08,-0.23866195318803413,14.249895619925272,0.34080042349340056,9.154246950416729,0.45089816919100867,22.34991399999999,3.305902489897045
2024-03-11,-0.0489038044964782,14.844731633015172,0.3463864813046701,8.6886989462942,0.48441929423963387,22.59841499999999,3.5435438963727877
2024-03-12,-0.1414409546960652,14.554654870214877,0.36244309429499566,8.685501047421225,0.5156010842747418,22.597601000000008,3.0119404782136323
2024-03-13,0.008754957002246256,15.025474900411567,0.390816530610058,10.685879069011715,0.4876559992412853,22.871977999999988,3.2840981450413604
2024-03-14,0.5114606150106363,16.6013093582693,0.3839892673293002,8.542922492683674,0.6076881169408838,22.119874999999986,4.080797396081487
2024-03-15,0.6908676514612393,17.163697677392378,0.3789717429591954,10.161771725804561,0.48259574241505804,24.156774999999943,5.008092056818523
2024-03-18,-0.2957289890645933,14.071007238405237,0.26051396255916365,5.022143548820701,0.47839582601859504,24.032426000000008,3.3853207077313714
2024-03-19,-0.016830349030851444,14.94527248729069,0.2956178665412667,5.62477801011847,0.5462142979059447,24.119117999999993,3.436681119001272
2024-03-20,0.5973784360527797,16.87063647004015,0.38277401613078876,7.921967462966316,0.6116076851726486,24.879557000000016,3.914751773375599
2024-03-21,0.552362247894229,16.729523953537566,0.389346779889439,9.144125741219165,0.5638936735196924,24.70972299999999,4.03121279822128
2024-03-22,0.021238188533151903,15.064606161574911,0.33004661214515385,7.574862957291583,0.5202990568524095,23.955457999999982,3.438611503327503
2024-03-25,-0.15100857479629265,14.524663193786642,0.2967944187009959,6.425967416378358,0.47639767453295173,23.121199000000008,3.642682780212211
2024-03-26,-0.2080662696289025,14.345804093693408,0.2913434942339689,6.257023749094735,0.47146512956197356,23.464463000000006,3.5130646206915235
2024-03-27,1.0070608517965542,18.15487040936984,0.4647920943572459,8.85994948766079,0.7178847433682687,22.825546000000013,4.111480771370318
2024-03-28,-0.3110886441667337,14.022859234926113,0.24108087868317077,3.974132073468669,0.521703124523587,23.203036000000026,3.342876370788202
2024-04-01,0.27374346189863713,15.856135964793234,0.3290155513323337,6.6152136254945475,0.5634038108702583,23.187510000000017,3.9917685411994657
2024-04-02,0.5432260282153698,16.700884590611867,0.3904858806294414,7.563092962996996,0.6398431591779342,22.06917399999998,3.984593590483445
2024-04-03,0.15434836814065844,15.481867444346548,0.37145522092602157,8.32849447442007,0.5485088639531366,22.788728000000013,3.516120849458008
2024-04-04,0.6638923403821003,17.079138007070885,0.44954751465824694,10.736152387773352,0.6220838969889791,21.385572999999983,4.025642008137129
2024-04-05,0.030424323855662197,15.093401995369792,0.3213282399900552,6.298083843676974,0.5750876570598352,21.800665999999996,3.540311766401767
2024-04-08,-0.2565166957611127,14.193926250703717,0.29782513113350195,7.4317058486621,0.43688547413028883,22.380519999999986,3.6720854790961788
2024-04-09,0.02516927014085153,15.07692894679799,0.3401382416083782,8.428046734202008,0.4904922644076405,22.184176,3.806568661768205
2024-04-10,1.1534925267370653,18.61389066390063,0.5203018988230583,13.171576455468715,0.6904969776753914,21.18523899999999,4.374360402670983
2024-04-11,1.659109340152976,20.19885073817081,0.8198767731179263,25.6749387550689,0.6813205487627773,21.178361999999996,3.471644510400973
2024-04-12,1.0913558532307206,18.41911045872872,0.5081116708671234,10.484184697440307,0.7346986319297186,20.689504000000007,4.217570353871553
2024-04-15,0.38574498109656,16.207227802477615,0.3553735235158119,7.520675475912977,0.6148814902024154,19.976645000000005,4.229541142954907
2024-04-16,-0.2162232450894111,14.320234373524563,0.32429902106570135,7.94570007334152,0.5047134490187496,19.72803599999999,3.553534222390935
2024-04-17,-0.16321085104305344,14.486412644846881,0.38372792152882695,13.391018877448316,0.4023963198557322,20.404487999999997,3.6371102186055038
2024-04-18,-0.2907785095233454,14.086525536478357,0.3299060262267645,9.686592692494042,0.4101264011578721,20.70826599999996,3.70707588759185
2024-04-19,0.4377753460523713,16.37032770128741,0.4913337262151385,17.407624414006676,0.4809200961418353,20.028749999999988,3.9521767258616163
2024-04-22,-0.046343399683352264,14.852757749424073,0.30062186097607924,5.603931962364574,0.6069216522760154,19.933513000000005,3.5520038119301605
2024-04-23,0.42906623213299605,16.34302718936174,0.4861969193738155,14.870658439795308,0.5691391372476292,19.75851899999999,3.5638152111195187
2024-04-24,-0.12485132693129304,14.606658476417227,0.4088054090082411,15.119580991700602,0.3980288498698657,19.08018499999999,3.729696682749216
2024-04-25,0.7146595438459594,17.23827826593403,0.44452750880299774,15.713741197024955,0.4485812862155656,22.059729,4.934102300821312
2024-04-26,0.39262804646319316,16.228804188992537,0.44204329720484004,14.283591996478565,0.4736759308527448,22.588168999999994,3.944586926276178
2024-04-29,0.4432339106654003,16.387438696699185,0.3554513018831533,8.773341919865395,0.5250380226596075,23.547797999999993,4.371331273780854
2024-04-30,1.3947655944795692,19.37021080441382,0.5572356157838222,16.63481558883477,0.6418714535328353,22.579072000000018,4.72361828834709
2024-05-01,0.9960644571385654,18.120399944718788,0.6232724293064128,28.26706417637811,0.4750004239940788,21.923144999999987,3.8370517271945435
2024-05-02,0.6206490098051489,16.943582877921024,0.5318882316601197,20.97260967063339,0.48584160720928166,22.302758000000008,3.6364807130953527
2024-05-03,0.576184423295598,16.80419947043414,0.4368504986125408,12.257128023487116,0.5416295710089337,21.781014000000013,4.243937821157435
2024-05-06,0.31504074148768546,15.985590796175142,0.37261870090289384,7.860906025911286,0.6076436592900687,21.30784699999998,3.7862338763011176
2024-05-07,0.1386392984132446,15.432624128734343,0.4333476672467408,13.754510134823414,0.4705320039887007,21.987222999999993,3.4654014480098403
2024-05-08,-0.5356900225669156,13.318799939537312,0.30190150519319126,8.27769823458917,0.3964023036558843,22.295837999999986,3.1495593354634837
2024-05-09,0.6990695754470336,17.18940829797451,0.4959104847991066,11.545693292600745,0.6555901723756712,22.27843,3.4768436852392677
2024-05-10,-0.2519627495662465,14.208201533304536,0.35683215772985666,10.850777806561666,0.41369739160774693,22.507885999999974,3.3096655643165076
2024-05-13,-0.38051545947683285,13.805226578276855,0.27994206620035944,6.752380382784908,0.4209272675540754,22.747681999999994,3.531350482208166
2024-05-14,-0.34141257170950956,13.927802636381344,0.28424750277583527,6.554191304365022,0.4614393404520978,21.022413999999998,3.6104062948069733
2024-05-15,0.3070049009335273,15.96040079832777,0.430204882930791,12.405251678330165,0.5468629111274177,20.858504,3.664873490444845
2024-05-16,-0.033837784395417195,14.89195917708557,0.33616343271725363,9.133891667400183,0.45010275480588247,22.232590000000023,3.8905040079792306
2024-05-17,-0.6015986141044004,13.112195880165643,0.23217820662336028,4.601832572435552,0.4226990806414268,21.423859999999983,3.511146700095862
2024-05-20,-0.4535292003311876,13.57634996449212,0.324428219952653,9.24582967479676,0.4102755784538926,21.35668800000002,3.238017532878997
2024-05-21,-0.4946992095239436,13.447294088389008,0.30261171967219014,8.52880679547644,0.3857856508810584,21.231411,3.4666667027071383
2024-05-22,0.192707631981477,15.602112460044003,0.43467690233634665,15.115963861338692,0.4442145080303747,22.009356999999987,3.6888239629111648
2024-05-23,0.9271432295013872,17.904352156796914,0.4578204042977496,9.869566100096431,0.6919074861396607,20.941270000000035,4.328012335159769
2024-05-24,0.3028538137749931,15.947388360377689,0.42067339447766117,11.766272230728706,0.5405590401104285,21.105215999999974,3.7470342957445286
2024-05-28,0.11786683464212144,15.367508561277191,0.3798781793869175,10.05994855958283,0.5306875617724047,20.241687999999996,3.7680082017858028
2024-05-29,0.2988322435496534,15.934781919939178,0.3662494218142476,6.476545866587545,0.6865878536882652,19.377498999999986,3.6218511648610456
2024-05-30,0.4925550325366423,16.54204591487298,0.5231782493687585,18.575072667735107,0.5088983170226694,19.855463000000004,3.7016570355209706
2024-05-31,0.8057157085394164,17.523712574536788,0.523101261440391,13.584695234210406,0.6474147048271858,19.063265000000015,4.0246332427142
2024-06-03,-0.27816795191913546,14.126055927451562,0.368852782596133,11.311511165670789,0.4519719112754034,19.722526000000023,3.310019403301499
2024-06-04,-0.4638241823159484,13.544078222377891,0.3197133931414383,9.678593293256561,0.3914356666765768,20.387591000000015,3.4776979904602925
2024-06-05,0.030918269178705538,15.094950368752803,0.40019067925433244,10.79072622696462,0.5281570406497265,20.524323000000027,3.36679734959748
2024-06-06,-0.5952665128889145,13.13204515603323,0.30249354656431654,7.862227636278281,0.43007139194636845,20.48650000000001,3.0601267732970774
2024-06-07,-0.11341471455311393,14.642508894210607,0.2720782886861819,6.295510477589292,0.44461110312132607,22.186016000000034,4.225377022343018
2024-06-10,-0.0939289723463582,14.703590967820023,0.4023688740375605,12.481784913055208,0.46516558490547855,22.15981900000001,3.1013372331983824
2024-06-11,-0.35794549333042014,13.875976787270139,0.30445997672390035,7.926363733165325,0.43475228846488595,21.828987999999974,3.4380843153516834
2024-06-12,0.21679958510792705,15.677633650802353,0.40715808841490647,12.026478835991899,0.49817258137709436,22.447589999999995,3.657193253461388
2024-06-13,-0.1932602874897319,14.39221649519644,0.34702927259493577,9.681151487368322,0.4474821818727489,22.734513000000003,3.326616543021354
2024-06-14,0.2702631510846268,15.845226213495625,0.37246061848433526,8.820193659531112,0.5630066971580338,22.382096999999973,3.748575903357675
2024-06-17,0.218272452806586,15.682250658059855,0.3617102332109897,9.031251739978035,0.5239185693805292,23.811524999999993,3.702128091945312
2024-06-18,-0.37964732828769293,13.807947914350946,0.304343141505164,7.752005671376207,0.4377568524908514,22.926823000000006,3.209556961828197
2024-06-20,0.21128818673844807,15.660357037095608,0.395946118031012,11.098324772153118,0.4890459024130721,22.942957000000007,3.743976171408146
2024-06-21,0.25376982215564076,15.79352447583457,0.2563443351179758,4.890797013681011,0.46917910245398625,25.663470000000004,4.674755625622811
2024-06-24,0.5118970978963915,16.602677603803603,0.3862944838588368,9.180838437481247,0.5480677117315536,25.564083999999983,3.9169784695722063
2024-06-25,0.7776273091984823,17.435663699728273,0.3774298333221892,8.615631360335534,0.5703964923595467,24.766328000000012,4.663206078348527
2024-06-26,0.3010834018464561,15.941838639428369,0.34316073076703046,7.018695650975927,0.5517907522754044,25.308143999999977,3.7294114945919765
2024-06-27,0.20157108627748146,15.629896783679083,0.29688144762338536,5.665272196554342,0.5240394644776236,25.962096000000024,3.8746125339313253
2024-06-28,0.5924150719964987,16.855077782800052,0.4119315788388887,10.569529132182428,0.5336948816536444,27.089871999999968,3.7818112602119056
2024-07-01,0.47483467741589114,16.486497810808693,0.35266843610962173,7.367997359870773,0.5835774636437431,25.708748000000007,3.844113231294287
2024-07-02,0.18568991560891354,15.580113982208742,0.26983499954322115,4.897247516397825,0.5252363645392341,26.17831499999998,3.9775761970523282
2024-07-03,-0.02587957433172034,14.916905826166321,0.2588967782168123,4.599873615990005,0.4994870863836428,26.09766399999999,3.680118489859354
2024-07-05,0.1220660606920125,15.380671900500323,0.28449408461637665,5.591420849713948,0.49777651166974135,25.423989000000024,3.9883948284263457
2024-07-08,0.16588226131653133,15.518022808843137,0.3220964559857637,6.3781491289124,0.5383097186150722,24.688968,3.7029694294717914
2024-07-09,-0.038377426395863064,14.877728733929265,0.28850633400106496,5.977931098861183,0.48779136225703035,23.297553999999995,3.905612678795855
2024-07-10,0.37102627666293286,16.1610889909245,0.33003330865516267,5.556429415033135,0.6424754169168553,22.063854999999982,3.9468723415313347
2024-07-11,0.9397884802478528,17.943991300572375,0.5286262255325357,14.320731905703521,0.635547619349692,19.684085999999997,4.289816714079314
2024-07-12,0.19420061383119533,15.606792519252135,0.32945204684290685,5.7595168827272225,0.6277891909544682,19.851636999999997,3.8997815463986694
2024-07-15,0.10643210582891352,15.331664047906285,0.4159931734245545,11.77577010481032,0.5000392126037824,19.666115000000012,3.738579887143415
2024-07-16,0.9183090235511856,17.876659518127813,0.5495523863229345,12.49393023091454,0.7175723745650536,18.294033999999993,3.8992806710052714
2024-07-17,0.7932530856513031,17.48464591541029,0.615347730940588,18.722143603036933,0.6168664135314177,16.524172999999998,3.787814627572253
2024-07-18,0.006092322434205185,15.01712832377341,0.4219571335684101,11.007756601635343,0.5723033206964592,16.901424999999996,3.421351780292409
2024-07-19,0.011992048846723426,15.035622231738584,0.39065042459978877,9.467540391269361,0.5559223559810995,18.103719000000016,3.6211986543390116
2024-07-22,0.1550007161785918,15.483912363675215,0.4230882782925898,9.0967533258867,0.6294831065997681,16.725793999999993,3.5686378433528776
2024-07-23,-0.08728499158556016,14.724417894379172,0.4066534997695018,14.177997111411846,0.4246057499938098,18.739689999999985,3.7704803958464654
2024-07-24,1.221378544472425,18.826693373100166,0.7241335817535592,28.792602293136902,0.5977903563631457,18.200166999999993,3.617551835887751
2024-07-25,1.2645368369115793,18.96198193268663,0.7457789364658551,32.18418059811731,0.5548481174080508,18.840237000000005,3.603481860264468
2024-07-26,1.6499145115040361,20.17002765335314,0.7845130901171962,23.58450889669906,0.7315922287900595,18.643757000000004,3.797007768947734
2024-07-29,-0.538539157056893,13.309868740469124,0.3084485125787363,7.884814518935717,0.43935649542800026,19.119159999999987,3.3182795985174924
2024-07-30,0.5151034995629946,16.612728730444953,0.49378335078715235,15.491697840408078,0.5419086316003789,20.036401000000005,3.852811458674485
2024-07-31,0.642651447392951,17.012554051719,0.5641462575254412,17.892126353390683,0.5749210500959311,20.184740999999992,3.4403202369316928
2024-08-01,1.4490254287300932,19.540299434067155,0.754487905371706,31.28136799665552,0.5905595399585346,19.801447000000003,3.7179146356709083
2024-08-02,1.8339825813947215,20.747026942110434,0.8150349340305582,33.00278438478164,0.6420565860756755,19.201294999999977,4.05994046290415
2024-08-05,1.732851727609984,20.430011444855175,0.6280006660111025,9.382352650286853,0.8489052916965971,17.034953000000005,5.139448465770594
2024-08-06,0.279881803827661,15.875377862257032,0.48237255900522596,15.768924088947452,0.553678662985204,18.07125000000001,3.49028897386346
2024-08-07,0.5659489529901207,16.77211427993986,0.5735231916266995,20.35682293750472,0.5672502743517034,18.13691999999999,3.3952260306611555
2024-08-08,1.2725266471821193,18.987027639126346,0.667530255284093,18.44639718979674,0.7200811932534195,18.70571,3.785080264456026
2024-08-09,-0.725627435506454,12.723401985728161,0.3119642887875712,9.409995473693698,0.3773367024450504,18.54065200000002,3.2150672919354113
2024-08-12,-0.5765892881863086,13.19059276494641,0.3145092643495151,8.86399063927936,0.430736197367182,18.517147999999988,3.27433577957149
2024-08-13,0.4928867445522339,16.54308573452873,0.47640466278207455,12.723473207398001,0.6148828735784475,19.395353000000018,3.6620109087817676
2024-08-14,-0.841676173582973,12.359623306617227,0.26542497515997043,6.850272032569189,0.38404337260762017,19.424860000000006,3.1286411721019873
2024-08-15,0.532542561619001,16.667395063442772,0.5187819478093126,14.950706913784147,0.6345357555220303,18.950454999999987,3.348982406772285
2024-08-16,-1.1097467687254454,11.51930079535381,0.22068401856192008,5.095633776892429,0.36749043970830153,19.355986999999992,2.881360847036979
2024-08-19,-0.4300044939122492,13.650093003575503,0.28334399288837947,5.107870758033725,0.6033585633837243,19.29449300000001,2.7828605730532687
2024-08-20,-0.7181347477385186,12.746889359260935,0.2889445649201927,6.926271933397518,0.4697832383746844,18.80645100000002,2.849161398154588
2024-08-21,-0.4398107785366426,13.619353184024035,0.35169335946341335,10.83956184315936,0.4734916702081216,19.088391000000005,2.9531992912332314
2024-08-22,-0.8446835929293035,12.35019593105525,0.3029803251343056,9.120192070097909,0.3903221656124388,19.326686000000002,2.7632496244706655
2024-08-23,0.29831268244715986,15.933153248617842,0.4527187433579216,12.997119766960239,0.6175169825769528,19.138253000000006,3.2760802606440005
2024-08-26,-1.0565862036568163,11.685943539273227,0.255382220320629,6.705726240253109,0.3588514934585098,19.104100999999996,2.840410851783815
2024-08-27,-0.9008356324886801,12.174175794008812,0.2611985381495291,7.028577012757523,0.35842337486010056,19.631676000000006,3.1239772701228845
2024-08-28,-0.5047654764846932,13.415739300639872,0.3368913001794785,10.159308297671679,0.4153664879704285,19.626648000000017,3.2070654890246306
2024-08-29,0.3386797609982227,16.059692173196154,0.5177972108029276,14.112447215060358,0.6199519187526554,19.138295000000006,2.9663427764413166
2024-08-30,-0.4125661935229705,13.704756948972037,0.2999244293027814,6.840337829844359,0.5529154936618313,19.01589399999998,3.0151904446110342
2024-09-03,1.1731476769860827,18.675503781921783,0.6685453758643365,29.418342244895307,0.5756250850729355,18.011704999999992,3.9109083207464135
2024-09-04,-0.41369594865158327,13.701215498757088,0.38963703271431693,12.458281601420932,0.44501331989751997,17.724626000000015,3.12140158713808
2024-09-05,-0.35028971658816116,13.899975396794275,0.3393741639978432,9.124553685390191,0.5035136496323019,17.594547999999993,3.3775837673403433
2024-09-06,0.13536964491090847,15.422374726182063,0.43565125007982486,12.661272883589946,0.601530023438214,17.555367999999987,3.2975681460338455
2024-09-09,-0.2235262458410373,14.297341613025772,0.38480472128943366,11.343666299814881,0.5519113799100452,17.154688,3.0857782580386512
2024-09-10,-0.9216493686793947,12.108930849649063,0.3480519454968854,14.267556342400379,0.3038654337572066,16.73285200000001,2.976976204771337
2024-09-11,-0.29597181387574945,14.070246054005286,0.4227854912897489,17.662752451532544,0.3798985022571591,16.793118999999997,3.513958004532726
2024-09-12,-0.8053662192863698,12.473444339327528,0.34560437304965763,11.63358931726435,0.4178895761336764,17.248716000000012,2.6201521402851484
2024-09-13,-0.35435657504450546,13.887226991064912,0.3702678403573438,11.131140945612918,0.5241905475620632,17.16169400000002,3.013238310371058
2024-09-16,-0.8684622605760397,12.27565679817951,0.3031737006207939,8.936200976253136,0.4486482322396429,16.858289000000006,2.689117594427738
2024-09-17,-0.8861865900734943,12.220096235612603,0.30736027602183585,9.851496370832605,0.36380170852125965,16.455606999999997,3.1899159760715636
2024-09-18,-1.2713173398568953,11.012824551634184,0.23689434354741606,6.275283322629776,0.34560665623071934,16.521092000000003,2.8692850019594642
2024-09-19,0.03866818485021012,15.119244076146176,0.473299860485443,15.004672304554813,0.5819332679006075,16.296889000000018,3.0259995858987696
2024-09-20,-0.2567760732886543,14.193113178403888,0.44606819370106254,20.39131612350075,0.3594277730535977,16.696310000000004,3.481573549424156
2024-09-23,-0.9267576539604989,12.092917876971526,0.26829808022435425,7.300321302945556,0.41300492753888274,16.885299000000014,3.04732469658943
2024-09-24,-0.94070594171516,12.049194095228168,0.30680720021189517,11.241247474066483,0.31297337288756966,16.278398000000003,3.329240527607003
2024-09-25,-0.5193617990551463,13.369984120251306,0.3270393803218786,10.088513996804522,0.44644153353579025,17.250105,3.3689719276845076
2024-09-26,0.4066331208128779,16.272705980017783,0.5336972909083608,28.524905252014722,0.39805414490955854,17.095297000000006,3.959955893699144
2024-09-27,-0.7927413681926961,12.513019536188356,0.3063761380768675,10.713669690872834,0.3343032995575351,17.161069000000005,3.478771342201244
2024-09-30,-1.1861356587235934,11.279844081193302,0.24613741852184606,6.871470700907378,0.33359306425839946,16.672365,3.0666005003845056
2024-10-01,-0.41823672016418517,13.686981514912217,0.38661183996716114,13.946440157495488,0.4308447246420901,16.645849999999996,3.2879818796828824
2024-10-02,-0.773375602751712,12.573725517906556,0.3165874144168996,9.902619643436214,0.39477207717622015,16.297609000000012,3.252880116485055
2024-10-03,-0.6454935804480648,12.974598064448006,0.31354774061362756,9.251059218734335,0.4155307875486866,15.978368000000017,3.5527840390231122
2024-10-04,-0.414447536572372,13.698859491569143,0.3609034215436545,12.267389656027017,0.4566083396048368,14.525149999999993,3.6748227236390676
2024-10-07,-0.2799044256849815,14.120612592665502,0.3986301089402371,12.399007810657782,0.5099714710234922,14.781038999999998,3.4343861134783187
2024-10-08,-0.952821189704577,12.01121635429155,0.3435282773425185,12.979544271908484,0.3423962106427635,14.788987,3.0291714979776865
2024-10-09,-0.7370507991700148,12.687593098760395,0.32264955312811167,10.389749639487313,0.441057871232576,13.910623999999999,3.3334104314566186
2024-10-10,-1.1645782517412997,11.347420214868317,0.28383004629795816,8.459377944620885,0.3792924132271549,13.245230999999992,3.0382743614155285
2024-10-11,-0.3820172715661786,13.80051883886331,0.374779165428722,11.664350960150713,0.5308860573419543,12.837123999999983,3.4821975770982454
2024-10-14,-0.5414444140116299,13.300761613972194,0.3014066982852609,8.777417020880291,0.4662658495215003,13.711902999999992,3.914904363646949
2024-10-15,0.9323394551494061,17.920640796672966,0.4707973780181964,21.255048539160544,0.4080183783122535,16.70059499999999,6.096598166838833
2024-10-16,-0.5765823963748381,13.19061436874939,0.35654698412354957,12.091994781665818,0.4240660415788262,16.344862999999993,3.2292673057028094
2024-10-17,-0.07766518812652191,14.754573150296977,0.39279290785125975,13.545612958019268,0.4109331088435411,18.495947999999984,4.032204928764622
2024-10-18,-0.030679908709282246,14.901858189043297,0.3106110153654211,7.826964107224376,0.4487811375658436,19.548611999999988,4.516001339876134
2024-10-21,0.1708737071040839,15.533669524055606,0.320727318779414,6.312790570679234,0.605239127201834,18.45834500000001,4.205938280225008
2024-10-22,0.07448693011197591,15.231525312932607,0.4352160577325937,14.981762487618212,0.45554993387758813,19.698291999999988,3.6517970896274448
2024-10-23,-0.11718220110417482,14.630698931398177,0.373811616094331,11.700851463268588,0.4385917023866053,20.22894100000001,3.6969782124020614
2024-10-24,0.48935135810577535,16.532003337313938,0.5286943606143358,20.74397591796288,0.4682842954889352,21.08808900000001,3.6196361277214835
2024-10-25,0.3470044986306499,16.085787778457046,0.4258664115085172,12.748567016089615,0.5019690517495163,21.523291,3.971038175821246
2024-10-28,-0.3145061022627535,14.012146508422639,0.30316368739719973,6.727593386847962,0.5047886568855678,21.23741999999999,3.2535693281533065
2024-10-29,0.17969410115230056,15.56131886647226,0.42816863939914557,13.333734655114489,0.4807809091314721,21.91783399999999,3.567259012684957
2024-10-30,1.153721869229639,18.61460958519521,0.6246294095805185,21.806646811011912,0.5684828584409771,23.354807,3.805073306391437
2024-10-31,1.9044125364427635,20.96780414694592,0.7814758736396765,38.10170447789709,0.5541331381093939,23.663519000000008,4.025656365177255
2024-11-01,0.5549743805524646,16.73771222153449,0.46760004630970764,13.528949343362024,0.530229043891952,23.726961999999993,3.741065734172864
2024-11-04,0.25100668051115593,15.78486283905775,0.3309331799987381,7.290100415397535,0.5082242052887956,24.65993500000001,4.029916773217017
2024-11-05,0.8825654001804482,17.76461376638623,0.4752999591002511,12.413192683729887,0.6207941856437628,24.18378000000003,3.9585127059208802
2024-11-06,4.092316803970907,27.826240849099158,1.1082676631382573,61.668328262880834,0.6453828574707465,19.773008000000004,6.624313512967699
2024-11-07,0.6720038567686926,17.10456522640657,0.5870911196347777,22.417891565694866,0.5138243793999224,20.306807000000013,3.5115946835086884
2024-11-08,0.722378449529854,17.26247476613223,0.5412810183064628,18.63384438828271,0.526399959614721,21.346895999999976,3.8707593119771957
2024-11-11,0.5179964097275053,16.6217971533841,0.5268579178875624,20.27087080545265,0.4985656442696669,21.49443400000003,3.4711814573164683
2024-11-12,0.44938556033036414,16.40672231000309,0.3807660479901387,8.096639060353228,0.5892651940582384,22.652852999999997,4.005392729108243
2024-11-13,-0.15544769973924558,14.510747842056656,0.337297348734768,9.014881778413006,0.4547473827648311,22.891195999999994,3.4445096778461495
2024-11-14,0.5031878617512742,16.57537670873616,0.45235802259611907,11.18512248744799,0.596310041393581,22.282881000000003,3.6008864682629125
2024-11-15,0.8816071052096922,17.76160979336215,0.5142305180365455,14.906959250514971,0.5805071327784954,22.450903999999987,4.13041440577301
2024-11-18,0.27273825517745204,15.852984937222171,0.377170659037877,8.34923067833064,0.5644091649405062,23.293311999999975,3.6154612179551675
