date,strain_index,l2_return_magnitude,graph_total_variation,systemic_ratio,total_persistence,wasserstein_distance
2023-01-03,0.01698847252832854,0.4136664510438689,30.500480851885825,0.43161961026243456,7.759769000000004,2.1858495935558766
2023-01-04,0.02758510347472243,0.5348198303527545,32.355340429774394,0.6436764736501251,7.985269999999991,2.4588806585835155
2023-01-05,0.024090012327994657,0.5281115100016069,37.76336171089448,0.5735191172698095,7.965604000000002,2.249808316592438
2023-01-06,0.03658922923970755,0.6576976099866881,27.36656972055135,0.8036284211097652,7.422888000000004,2.4024054927073877
2023-01-09,0.01792186929800153,0.43302499525298416,32.53394853777297,0.4473503375264886,7.412279000000001,2.1237122091521394
2023-01-10,0.022160699843087342,0.38863839910551334,23.214554938291325,0.5189576350441383,6.7985929999999914,1.9620812746982126
2023-01-11,0.02534914584531345,0.462896875570174,27.936964224318302,0.6040162237386812,7.837793000000003,2.5815393462924643
2023-01-12,0.018119903575363507,0.36554527308533613,23.550422345402037,0.4466944974911955,7.812725000000005,2.028046324122862
2023-01-13,0.016760887748924896,0.26665099310776147,13.687515991522519,0.4201034452247332,7.003032999999995,2.1951242152982258
2023-01-17,0.015410575164904905,0.33039889384204846,21.0374134615012,0.4062841555628155,7.874544999999999,2.448625129536265
2023-01-18,0.03229184596363676,0.4733042494664348,20.070557006234154,0.729825271279303,6.93391,2.572656902627082
2023-01-19,0.022899668257763295,0.47153166391477436,33.26676357780819,0.5481387261157691,7.421029999999997,2.254999660411486
2023-01-20,0.033340930568196106,0.5231837634772688,23.87895381953643,0.736807683291573,7.152454000000001,2.105369532135571
2023-01-23,0.024300285064932477,0.48063610076259455,34.036065082582866,0.5667710126398168,6.642633000000001,2.051649450084707
2023-01-24,0.015377830733524693,0.3263124895980259,21.553167093837217,0.3861103353067625,6.432693,1.9689242745050541
2023-01-25,0.013417119998297068,0.3663537080056095,22.581459834203454,0.44894296566192327,9.395965999999994,4.991060034819554
