date,strain_index,l2_return_magnitude,graph_total_variation,systemic_ratio,total_persistence,wasserstein_distance
2025-01-02,0.02555717047601815,0.3037276469555996,8.02289454666101,0.6624778585413952,20.537630999999987,2.9279753751605497
2025-01-03,0.03102044463740477,0.3759621586385073,8.157190646390173,0.7735706743258998,19.758295999999994,3.296253341997145
2025-01-06,0.02614137198090307,0.4140135993629182,14.092628357101384,0.677125862454155,19.373626999999985,3.287183482710304
2025-01-07,0.025793494657045727,0.35117532096384674,10.48875678358054,0.6712446886688274,17.82213400000002,3.461901890192218
2025-01-08,0.026832764209440294,0.3492477084208467,9.75559012906349,0.6836592231145551,18.264620000000015,3.1525522632996834
2025-01-10,0.03259484205332223,0.574726368264031,17.01546898082911,0.7998661961684127,17.106844999999996,3.7411297996137813
2025-01-13,0.02986073460765947,0.46965053623916825,14.103765916081876,0.7467118298390979,16.241895999999997,3.6960031112401914
2025-01-14,0.028713817149741742,0.3513542285020456,9.473990905017612,0.7107280376105616,15.566262999999996,3.173230577449422
2025-01-15,0.028092014174076987,0.4254351567924916,14.287278981625203,0.707245301267703,15.012845000000002,3.5862418918002406
2025-01-16,0.028140233482358466,0.36992117667910523,10.999369928776945,0.6978691241501741,14.006209999999985,3.3297932412044284
2025-01-17,0.02576507493657485,0.31533742779574564,9.91160787814093,0.6359010920957611,13.85417100000001,2.7554353534173717
2025-01-21,0.0312516991009985,0.4537670547278668,13.851850791005988,0.7467894162622458,13.661212000000004,3.0885336673237322
2025-01-22,0.02389314895756758,0.4245308171684412,15.919568913522724,0.65998103233216,16.388780999999987,4.543381341939617
2025-01-23,0.02794150714479571,0.3764789471687048,11.040763442499223,0.7002087587325124,15.386285000000019,3.3752984621317466
2025-01-24,0.02408362912592386,0.29606788407126494,8.880857900379409,0.6185771395705586,14.650657999999996,3.161529629920453
2025-01-27,0.030031990045645374,0.9177891877769323,49.30503310002836,0.7543273797973076,15.030694999999987,4.09537001235149
2025-01-28,0.027598390115860894,0.5017350226739854,20.63406891562907,0.6796501393004275,14.781940000000002,3.0440933018577083
2025-01-29,0.02587499859492521,0.38332207536524965,13.700608676872715,0.6440589247040592,15.03289,2.8660512595097805
2025-01-30,0.029446052298698875,0.5386524781722608,19.77989819946714,0.7320996773195964,15.862360999999996,3.546219767157393
2025-01-31,0.026557718784435268,0.43765827506419347,15.73959591974071,0.6848425874602015,15.99670700000001,3.71424858693878
2025-02-03,0.027146908970067593,0.4107116350199992,14.164259234730823,0.6789296727146323,15.634621999999986,3.1604667509461537
2025-02-04,0.027085260603643534,0.5019844067133051,20.755680600412752,0.674492800428885,16.107512,3.036164858515507
2025-02-05,0.027682699055996948,0.44428938910969284,15.356332812145826,0.6972491894130716,16.284291000000017,3.3815173734589865
2025-02-06,0.02825137945997486,0.6008237067616485,25.269993996283077,0.7166899664404092,16.871569000000008,3.6861255000230604
2025-02-07,0.029386951109950297,0.40958115028704173,11.150413775940418,0.7352488809327167,17.680093999999993,3.37299730005635
2025-02-10,0.026588960111249123,0.43779558749095626,15.065179254580435,0.6889912261694258,17.87187299999999,3.611025393734481
2025-02-11,0.024995338195046343,0.3709008978683871,12.002411217134823,0.6594991310617826,18.89869999999998,3.465835902379872
2025-02-12,0.028240818701129232,0.43417617363339184,13.649597285693346,0.7146630615243585,18.917951999999993,3.275600268132681
2025-02-13,0.036087656914427266,0.7822753414805712,22.768414586879263,0.8473192934735436,18.503770000000024,3.235708655247987
2025-02-14,0.026018613338895873,0.47836872654116686,18.633277759076922,0.6781674881962992,19.114542999999994,3.4666624183924766
2025-02-18,0.027020068804677066,0.4430798599516799,14.997467440232949,0.7000072326805178,20.51510100000001,3.3674132618393924
2025-02-19,0.026568959794885803,0.47479656158713457,17.475595406095568,0.6895945838352162,20.26163799999998,3.36201780227429
2025-02-20,0.026517154164854884,0.4317342767066681,14.417961931239647,0.6919388256447677,20.20221800000002,3.4586988215159513
2025-02-21,0.029258399358914743,0.6626573949435971,26.16497902142167,0.7636110452238881,19.837720000000015,4.325456146540468
2025-02-24,0.02656259874847515,0.37390853875730623,10.536673506864958,0.6998110858261255,19.242070000000023,3.7733266092306654
2025-02-25,0.026862019968978367,0.47085857829739175,16.611174153271996,0.7003842135634334,19.398107000000003,3.6514300932217787
2025-02-26,0.028274805544702318,0.4596977128246468,14.57534358493992,0.7199782075441699,19.517235000000007,3.3915975550531567
2025-02-27,0.029773571690933323,0.6365297101073286,25.637030244119916,0.7429942995040063,19.06079400000002,3.361500257389677
2025-02-28,0.032008852820219105,0.4552689015518758,11.371864152607037,0.7823390183395335,18.738543000000007,3.188990420532261
2025-03-03,0.031077597782812147,0.5808458084987304,19.24074420743302,0.7700036583160697,18.568147999999976,3.510635946388068
2025-03-04,0.03079921780870607,0.5846587952479817,20.497036296238328,0.7713553886252883,18.228696000000006,3.7485516056600594
2025-03-05,0.025797558943068982,0.47427783610356744,13.355321791564446,0.7623714888536541,21.375203,6.227665194084098
2025-03-06,0.030559969501890785,0.6385168739133441,21.764183933200474,0.7813418246852134,20.195771999999973,4.0880332582440175
2025-03-07,0.02910926976615416,0.507843453613024,15.997128807884927,0.7482707367325561,20.123855000000024,3.782740606897473
2025-03-10,0.03188409561935216,0.7170021723826033,26.05953220761505,0.7946945137145487,19.439483999999993,3.839841377462617
2025-03-11,0.031432100522928476,0.619701271238532,20.575968290299592,0.7817627424946813,18.603329999999996,3.7249643758079305
2025-03-12,0.030780605776612277,0.4427796294908918,12.084145972146473,0.7473969921005913,18.29539399999999,2.846858547201281
2025-03-13,0.032640032900333925,0.5349170578899511,15.138187403422181,0.785498832484567,17.986446000000015,3.0795890785241995
