date,strain_index,l2_return_magnitude,graph_total_variation,systemic_ratio,total_persistence,wasserstein_distance
2022-01-24,0.028875789909641285,0.44012425771485825,22.193754574581856,0.6007833360311734,10.236232000000003,0.0
2022-01-25,0.026826842154944307,0.5906638372317227,35.148546334007925,0.6424047380731932,9.97471,2.721207746380258
2022-01-26,0.0246151759961606,0.45145051212666,23.67863168543198,0.5930147979650494,10.205956000000006,2.5047773232751718
2022-01-27,0.023952343014603097,0.5696943780892704,37.04434802562063,0.5880172447436912,10.365366000000005,2.64562556378905
2022-01-28,0.03235278149370918,0.6381126689956274,29.661669327471664,0.7421314003499113,10.100187999999994,2.6779208066375713
2022-01-31,0.031921111760071,0.6497122834989177,32.32450157238487,0.7287020818515593,9.936673000000006,2.4867211789788755
2022-02-01,0.024901406864448434,0.4158904380281164,20.56769000207613,0.5870301488328747,9.637478000000007,2.1986231513822565
2022-02-02,0.02452284197176086,0.5517250189881909,33.470740733122824,0.6039639678603521,11.009243000000001,2.778957755820299
2022-02-03,0.02811746175439487,0.6924801255923461,44.79409829270744,0.671433691086013,10.717210999999999,2.7022060613866734
2022-02-04,0.0207590669814006,0.5164955948593077,35.9692246740913,0.5309014270414902,10.807683,2.6886852322669825
2022-02-07,0.02009909528194683,0.35541294433007786,18.24067230626313,0.5016900005636477,10.739588000000001,2.304386958265923
2022-02-08,0.023797357602749467,0.4379578278243845,21.368502653946635,0.6113801957481104,11.517308999999996,3.505013873225057
2022-02-09,0.03184156237277986,0.5784729206089335,24.753378342481064,0.7438687992681984,11.132804000000007,2.9275802981303145
2022-02-10,0.031117379943606725,0.5429735026665451,21.70617524724675,0.7445358364580755,12.067531999999996,3.3003665436070717
2022-02-11,0.02884539240820577,0.606052238195223,31.712199029625495,0.6918067823070976,12.183632000000005,2.892308800485022
2022-02-14,0.025882896829926363,0.3423036303992771,10.759339832304441,0.6709465935713946,13.113334,3.9646765429905946
2022-02-15,0.03025048035278126,0.5954469300473844,27.092248471966403,0.725978599738145,12.379455999999996,3.1899567914743847
2022-02-16,0.023006110795010568,0.3967067727554683,18.17326024140196,0.5797935172791782,12.334098999999993,2.8739392168949878
2022-02-17,0.030933862689252727,0.7023001264209099,37.334885065059495,0.7338322769601596,12.504099000000009,2.949659549704092
2022-02-18,0.02428212020031729,0.3565899945539422,14.769993723945815,0.5920996996704384,12.46926400000001,2.426515279360354
2022-02-22,0.02787882658196707,0.43602206674531535,18.448026355962114,0.662138802793374,12.130343000000005,2.517261768705718
2022-02-23,0.03300465555609723,0.5526363505213792,20.31570214250372,0.764733198319561,12.609312999999998,2.7350946399354985
2022-02-24,0.02507713697124575,0.7654221069278486,57.605852655416825,0.646040274665802,12.94723599999999,3.3483040884674278
2022-02-25,0.034679468866686616,0.7294551651367014,28.25990550800712,0.8181843840442445,12.394219999999999,3.6546893948984724
2022-02-28,0.025317603643732547,0.8267899931363463,64.24417547580526,0.6390991833805137,12.825639000000002,2.9357103767489883
2022-03-01,0.028998702144629504,0.6922576364994214,39.31250473075977,0.7068130846863189,12.065126000000003,3.2900020242240857
2022-03-02,0.03441295068923283,0.649435147445595,24.033561749163244,0.8016854318495242,11.072505000000005,3.3727325951861777
2022-03-03,0.023047824565490153,0.49836777269064503,29.69209128723706,0.5766239461196953,11.942588000000006,2.7009693954976046
2022-03-04,0.024848164782021294,0.6625158953416072,44.08834179259675,0.6350004661762432,12.349192999999998,3.3697641493562545
2022-03-07,0.03281056134927714,1.0361320103977465,66.2615086447157,0.7820953472707051,11.670594999999995,3.399147486484914
2022-03-08,0.022753758659238513,0.6128577474354505,43.977302420638246,0.5844263382920064,11.706492999999988,3.028798663568347
2022-03-09,0.03447416103788245,0.7823333604201417,35.031408362908245,0.7954506822446867,11.012928999999987,3.1505857921586307
2022-03-10,0.02411806516898001,0.4334054554171693,22.825071133997856,0.5788664959789634,10.494823999999994,2.3068888773612573
2022-03-11,0.028790946972431466,0.4712441121096545,22.099709261820735,0.6593616106224979,9.967474000000006,2.090394943087864
2022-03-14,0.02322849803901713,0.5951560698306833,43.03927283779414,0.5755187859806388,10.847847000000005,2.520789192693497
2022-03-15,0.03429726655076623,0.5819410246108442,21.94732063920441,0.7775119788356396,10.301494999999992,2.6364917309745866
2022-03-16,0.032391112008569284,0.8185317781410512,47.164653888196646,0.7501521750438618,9.928637999999996,2.8691111159881753
2022-03-17,0.031113888038590942,0.48226381166256416,19.54565970394824,0.7151542150635846,9.267935000000001,2.603716427841833
2022-03-18,0.026776658867960348,0.4556071069743042,22.697879684791772,0.6288028533905222,9.819252999999994,2.3593135664808216
2022-03-21,0.02761306746861549,0.4045105281794557,16.64496820027692,0.6444378241614704,9.925345000000002,2.366634400225469
2022-03-22,0.026033374136617517,0.36769837807389805,15.577345144144708,0.6161729399630725,10.109961,2.3799301636034227
2022-03-23,0.032502392280725524,0.4945908975324623,18.772402974794975,0.7414877645675375,10.318314,2.4846212515102364
2022-03-24,0.029325353767754785,0.42796514067147234,18.653939885532182,0.6729311058417666,10.007123999999997,2.171171356080323
2022-03-25,0.023813286350450942,0.39026007250528216,19.44824572094608,0.5681061303343121,10.057670000000009,2.199867155270779
2022-03-28,0.024018500202264346,0.37872694350889047,17.886260938394113,0.5790153916670735,10.221403999999996,2.41990055426199
2022-03-29,0.03292534082005674,0.5427333368082995,21.780862120025994,0.7487424183232133,9.713800999999998,2.560734111646682
2022-03-30,0.024493541495988154,0.41979768909571347,22.055067713535205,0.5903733877943942,10.051937000000011,2.4814362367101737
2022-03-31,0.03047118313319811,0.4757052270626128,20.99118000486374,0.6996976831183246,10.092658000000005,2.345509929751538
2022-04-01,0.020439230974276846,0.3968013550805412,23.224510160586785,0.5122668577017598,10.261837999999987,2.4416966085973133
2022-04-04,0.019208631104708045,0.3684425558345864,21.279334261623706,0.4805809579843386,10.096433000000008,2.214510402219656
2022-04-05,0.02710907395837707,0.5081495172115067,28.133179958042685,0.637169636613647,10.056605999999999,2.354501695198587
2022-04-06,0.02363439591802032,0.522207382504289,33.70035321113179,0.5748232043772191,10.084532999999999,2.4343473589475306
